Date,Open,High,Low,Close,Volume,Adj Close,Daily_Change,Delta_Change,Volatility
1986-05-16,36.0,36.249999,35.125,36.0,79811200,0.5321739999999999,1.125,0.00%,0
1986-05-15,36.875,36.999999,35.625001,36.0,55636000,0.5321739999999999,1.375,-2.37%,1320098
1986-05-14,36.0,37.375001,36.0,36.875,120747200,0.545108,1.375,2.43%,2934649
1986-05-13,36.375001,36.500001,35.249999,36.0,117941600,0.5321739999999999,1.250,-1.03%,1215788
1986-05-12,33.375,36.625,33.25,36.375001,100105600,0.537717,3.375,8.99%,8998301
1986-05-09,33.000001,33.624999,32.749999,33.375,55624800,0.49336899999999995,0.875,1.14%,632045
1986-05-08,31.5,33.125,31.5,33.000001,58340800,0.48782600000000004,1.625,4.76%,2778145
1986-05-07,32.624999,32.875001,31.250001,31.5,49700000,0.46565200000000007,1.625,-3.45%,1713750
1986-05-06,32.25,33.25,32.25,32.624999,54633600,0.482282,1.000,1.56%,850293
1986-05-05,30.5,32.5,30.5,32.125001,37335200,0.474891,2.000,5.33%,1989194
1986-05-02,30.250001,30.999999,30.124999,30.5,23396800,0.45086899999999996,0.875,0.83%,193327
1986-05-01,30.250001,30.250001,29.75,30.250001,64484000,0.44717399999999996,0.500,0.00%,0
1986-04-30,31.250001,31.625,30.250001,30.250001,34445600,0.44717399999999996,1.375,-3.20%,1102215
1986-04-29,32.000001,32.25,26.874999,31.250001,33174400,0.46195600000000003,5.375,-2.34%,777528
1986-04-28,32.25,32.749999,31.749999,32.000001,36383200,0.47304300000000005,1.000,-0.78%,282066
1986-04-25,31.375,32.624999,31.375,32.25,65268000,0.476739,1.250,2.79%,1820255
1986-04-24,29.625,31.5,29.500001,31.375,114592800,0.463804,2.000,5.91%,6769320
1986-04-23,29.875,30.375001,29.375001,29.625,65368800,0.437934,1.000,-0.84%,547071
1986-04-22,30.375001,31.250001,29.625,29.875,81967200,0.44163,1.625,-1.65%,1349200
1986-04-21,29.875,30.75,29.875,30.375001,68387200,0.449021,0.875,2.10%,1436687
1986-04-18,29.0,29.875,28.75,29.75,61919200,0.43978199999999995,1.125,2.59%,1601367
1986-04-17,28.249999,29.124999,28.0,29.0,67524800,0.428695,1.125,2.65%,1792703
1986-04-16,27.375001,28.500001,27.375001,28.249999,52707200,0.417608,1.125,3.20%,1684602
1986-04-15,26.874999,27.5,26.874999,27.375001,32849600,0.404674,0.625,1.86%,611213
1986-04-14,27.0,27.25,26.75,26.874999,21240800,0.397282,0.500,-0.46%,98346
1986-04-11,27.25,27.5,27.0,27.0,18916800,0.39913000000000004,0.500,-0.92%,173564
1986-04-10,27.125,27.375001,26.874999,27.25,27496000,0.402826,0.500,0.46%,126721
1986-04-09,27.625,27.749999,26.874999,27.125,33829600,0.400978,0.875,-1.81%,612276
1986-04-08,27.25,27.749999,27.25,27.625,48305600,0.408369,0.500,1.38%,664698
1986-04-07,26.75,27.5,26.25,27.25,30032800,0.402826,1.250,1.87%,561414
1986-04-04,27.0,27.0,26.625,26.75,31488800,0.395434,0.375,-0.93%,291590
1986-04-03,27.25,27.625,26.874999,27.0,52768800,0.39913000000000004,0.750,-0.92%,484163
1986-04-02,27.25,27.375001,26.25,27.25,81323200,0.402826,1.125,0.00%,0
1986-04-01,28.249999,28.249999,27.0,27.25,55680800,0.402826,1.250,-3.54%,1970923
1986-03-31,28.249999,28.500001,28.0,28.249999,46950400,0.417608,0.500,0.00%,0
1986-03-27,28.249999,29.0,28.249999,28.249999,54751200,0.417608,0.750,0.00%,0
1986-03-26,27.875,28.75,27.875,28.249999,55535200,0.417608,0.875,1.35%,747046
1986-03-25,26.75,27.875,26.75,27.875,70268800,0.41206499999999996,1.125,4.21%,2955336
1986-03-24,27.625,27.625,26.375,26.75,73578400,0.395434,1.250,-3.17%,2330579
1986-03-21,28.249999,28.75,27.5,27.625,65094400,0.408369,1.250,-2.21%,1440123
1986-03-20,28.0,29.625,28.0,28.249999,226032800,0.417608,1.625,6.60%,14926373
1986-03-19,26.874999,27.25,26.375,26.500001,47471200,0.391739,0.875,-1.40%,662332
1986-03-18,25.999999,27.25,25.875,26.874999,62339200,0.397282,1.375,3.37%,2097825
1986-03-17,25.999999,25.999999,25.375,25.999999,29680000,0.384348,0.625,-0.48%,141946
1986-03-14,24.750001,26.25,24.750001,26.125,96213600,0.38619499999999995,1.500,5.56%,5345185
1986-03-13,24.750001,25.0,24.375,24.750001,28991200,0.365869,0.625,0.00%,0
1986-03-12,24.875,25.124999,24.750001,24.750001,21420000,0.365869,0.375,-0.50%,107648
1986-03-11,24.625,24.875,24.5,24.875,25765600,0.367717,0.375,1.02%,261604
1986-03-10,24.750001,24.875,24.625,24.625,18872000,0.364021,0.250,-0.51%,95322
1986-03-07,25.375,25.375,24.750001,24.750001,24046400,0.365869,0.625,-2.46%,592268
1986-03-06,25.25,25.75,25.124999,25.375,25334400,0.375108,0.625,0.49%,125361
1986-03-05,24.625,25.5,24.249999,25.25,44256800,0.373261,1.250,2.54%,1123377
1986-03-04,24.625,25.0,24.5,24.625,22276800,0.364021,0.500,0.00%,0
1986-03-03,25.0,25.124999,24.5,24.625,27204800,0.364021,0.625,-1.50%,408110
1986-02-28,25.625001,25.875,24.875,25.0,31281600,0.36956500000000003,1.000,-2.44%,762955
1986-02-27,25.999999,26.125,25.5,25.625001,27031200,0.378804,0.625,-1.44%,389909
1986-02-26,26.375,26.75,25.999999,25.999999,41182400,0.384348,0.750,-1.42%,585481
1986-02-25,25.75,26.375,25.124999,26.375,56184800,0.389891,1.250,2.43%,1363690
1986-02-24,25.25,25.75,25.0,25.75,61779200,0.380652,0.750,1.98%,1223299
1986-02-21,25.124999,25.75,25.124999,25.25,47269600,0.373261,0.625,0.50%,235194
1986-02-20,25.0,25.375,24.875,25.124999,34479200,0.371413,0.500,0.50%,172412
1986-02-19,23.875001,25.5,23.875001,25.0,89919200,0.36956500000000003,1.625,4.71%,4236916
1986-02-18,23.75,24.0,23.25,23.875001,37027200,0.352935,0.750,0.53%,194898
1986-02-14,23.875001,24.125,23.75,23.75,34378400,0.351087,0.375,-0.52%,180008
1986-02-13,24.0,24.0,23.75,23.875001,27344800,0.352935,0.250,-0.52%,142357
1986-02-12,23.875001,24.0,23.75,24.0,33264000,0.35478200000000004,0.250,0.52%,174079
1986-02-11,23.875001,24.0,23.5,23.875001,38365600,0.352935,0.500,0.00%,0
1986-02-10,24.0,24.5,23.75,23.875001,27960800,0.352935,0.750,-0.52%,145564
1986-02-07,24.125,24.125,23.5,24.0,32351200,0.35478200000000004,0.625,-0.52%,167638
1986-02-06,23.75,24.249999,23.625,24.125,33555200,0.35663,0.625,1.58%,529773
1986-02-05,23.75,23.875001,23.5,23.75,49291200,0.351087,0.375,0.00%,0
1986-02-04,23.875001,24.375,23.75,23.75,65044000,0.351087,0.625,-0.52%,340576
1986-02-03,23.125,24.0,22.875,23.875001,87505600,0.352935,1.125,3.24%,2838029
1986-01-31,23.000001,23.25,22.875,23.125,36926400,0.341848,0.375,0.54%,200705
1986-01-30,23.5,23.5,22.875,23.000001,59220000,0.34,0.625,-2.65%,1566645
1986-01-29,22.25,24.375,22.0,23.625,147392000,0.34923899999999997,2.375,6.18%,9108456
1986-01-28,22.125001,22.375,22.0,22.25,55574400,0.328913,0.375,0.57%,314009
1986-01-27,22.625,22.75,22.0,22.125001,97395200,0.327065,0.750,-2.21%,2152294
1986-01-24,23.000001,23.374999,22.625,22.625,27994400,0.334456,0.750,-1.63%,456473
1986-01-23,23.374999,23.5,22.75,23.000001,39104800,0.34,0.750,-1.60%,627296
1986-01-22,24.0,24.125,22.375,23.374999,35750400,0.345543,1.750,-2.60%,930988
1986-01-21,23.875001,24.125,23.75,24.0,37990400,0.35478200000000004,0.375,0.52%,198813
1986-01-20,24.0,24.0,23.374999,23.875001,31852800,0.352935,0.625,-0.52%,165826
1986-01-17,24.5,24.750001,23.875001,24.0,86346400,0.35478200000000004,0.875,-2.04%,1762336
1986-01-16,23.875001,24.750001,23.875001,24.5,133694400,0.362174,0.875,2.62%,3499801
1986-01-15,23.25,24.0,23.125,23.875001,105868000,0.352935,0.875,2.69%,2846187
1986-01-14,23.000001,23.75,22.499999,23.25,68174400,0.343695,1.250,1.09%,740895
1986-01-13,22.75,23.125,22.499999,23.000001,53855200,0.34,0.625,1.10%,591871
1986-01-10,22.625,23.125,22.625,22.75,38309600,0.336304,0.500,0.55%,211675
1986-01-09,22.875,23.000001,21.875,22.625,111809600,0.334456,1.125,-1.09%,1222078
1986-01-08,23.000001,23.5,22.75,22.875,151900000,0.338152,0.750,-0.54%,825621
1986-01-07,22.25,23.000001,22.125001,23.000001,117633600,0.34,0.875,3.37%,3965193
1986-01-06,22.375,22.375,21.875,22.25,46261600,0.328913,0.500,-0.56%,258468
1986-01-03,22.25,22.375,22.125001,22.375,60541600,0.330761,0.250,0.56%,340153
1986-01-02,22.0,22.25,21.75,22.25,29355200,0.328913,0.500,1.14%,333613
1985-12-31,22.25,22.375,22.0,22.0,21812000,0.32521700000000003,0.375,-1.12%,245101
1985-12-30,22.375,22.625,22.125001,22.25,26919200,0.328913,0.500,-0.56%,150400
1985-12-27,21.75,22.625,21.75,22.375,30721600,0.330761,0.875,2.87%,882791
1985-12-26,21.75,22.0,21.624999,21.75,11463200,0.321522,0.375,0.00%,0
1985-12-24,21.875,22.0,21.624999,21.75,16150400,0.321522,0.375,-0.57%,92246
1985-12-23,22.375,22.499999,21.624999,21.875,35806400,0.323369,0.875,-2.23%,800218
1985-12-20,22.499999,22.75,22.25,22.375,51508800,0.330761,0.500,-0.56%,286032
1985-12-19,22.25,22.75,22.125001,22.499999,67530400,0.332608,0.625,1.12%,758634
1985-12-18,21.375,22.875,21.375,22.25,139949600,0.328913,1.500,7.88%,11026462
1985-12-17,20.875,21.0,20.375001,20.625,27266400,0.30489099999999997,0.625,-1.20%,326574
1985-12-16,20.0,21.250001,20.0,20.875,72228800,0.308587,1.250,4.38%,3160064
1985-12-13,20.0,20.25,19.75,20.0,62787200,0.295652,0.500,0.00%,0
1985-12-12,19.874999,20.25,19.874999,20.0,31315200,0.295652,0.375,1.27%,396432
1985-12-11,19.500001,20.125,19.500001,19.75,59404800,0.291956,0.625,1.28%,761465
1985-12-10,19.375,19.625,19.25,19.500001,50226400,0.288261,0.375,0.65%,324071
1985-12-09,19.75,20.0,19.25,19.375,34966400,0.28641300000000003,0.750,-1.90%,663862
1985-12-06,20.125,20.125,19.625,19.75,16363200,0.291956,0.500,-1.86%,304933
1985-12-05,20.5,20.749999,20.0,20.125,31287200,0.2975,0.750,-1.83%,572278
1985-12-04,20.125,20.625,20.125,20.5,41277600,0.303043,0.500,1.86%,769081
1985-12-03,20.25,20.375001,20.0,20.125,38768800,0.2975,0.375,-0.62%,239335
1985-12-02,20.125,20.25,20.0,20.25,25048800,0.299348,0.250,0.62%,155597
1985-11-29,20.0,20.125,19.874999,20.125,24757600,0.2975,0.250,0.63%,154749
1985-11-27,19.375,20.125,19.25,20.0,47930400,0.295652,0.875,3.23%,1546120
1985-11-26,19.125,19.500001,18.999999,19.375,41115200,0.28641300000000003,0.500,1.31%,537504
1985-11-25,18.999999,19.25,18.999999,19.125,24298400,0.282717,0.250,0.66%,159873
1985-11-22,18.999999,19.25,18.875,18.999999,32188800,0.280869,0.375,0.00%,0
1985-11-21,18.999999,19.25,18.999999,18.999999,25737600,0.280869,0.250,0.00%,0
1985-11-20,19.25,19.375,18.999999,18.999999,24768800,0.280869,0.375,-1.30%,321703
1985-11-19,19.874999,20.0,19.25,19.25,23581600,0.284565,0.750,-3.14%,741550
1985-11-18,19.874999,20.0,19.874999,19.874999,16139200,0.293804,0.125,0.00%,0
1985-11-15,20.0,20.25,19.874999,19.874999,20395200,0.293804,0.375,-0.63%,127482
1985-11-14,20.0,20.125,20.0,20.0,34876800,0.295652,0.125,3.23%,1125042
1985-11-13,19.874999,19.874999,19.375,19.375,25390400,0.28641300000000003,0.500,-2.52%,638726
1985-11-12,20.0,20.25,19.874999,19.874999,43411200,0.293804,0.375,-0.63%,271345
1985-11-11,20.5,20.749999,20.0,20.0,44693600,0.295652,0.750,-2.44%,1090044
1985-11-08,20.5,20.749999,20.5,20.5,73528000,0.303043,0.250,4.46%,3278381
1985-11-07,19.625,19.874999,19.625,19.625,79284800,0.290108,0.250,1.95%,1544377
1985-11-06,19.25,19.375,19.25,19.25,50114400,0.284565,0.125,3.36%,1681668
1985-11-05,18.75,19.125,18.625001,18.625001,26885600,0.275326,0.500,-0.67%,179254
1985-11-04,18.75,19.125,18.75,18.75,38931200,0.277174,0.375,0.67%,261307
1985-11-01,18.625001,18.999999,18.625001,18.625001,23139200,0.275326,0.375,0.00%,0
1985-10-31,18.999999,19.25,18.625001,18.625001,38768800,0.275326,0.625,-1.97%,765109
1985-10-30,18.999999,18.999999,18.999999,18.999999,56644000,0.280869,0.000,6.29%,3564915
1985-10-29,18.0,18.0,17.875,17.875,32720800,0.264239,0.125,-0.69%,227249
1985-10-28,18.0,18.124999,18.0,18.0,14868000,0.26608699999999996,0.125,0.00%,0
1985-10-25,18.375,18.375,18.0,18.0,15820000,0.26608699999999996,0.375,-2.04%,322829
1985-10-24,18.375,18.875,18.375,18.375,68157600,0.27163000000000004,0.500,2.08%,1419827
1985-10-23,18.0,18.5,18.0,18.0,37094400,0.26608699999999996,0.500,0.00%,0
1985-10-22,18.0,18.25,18.0,18.0,106136800,0.26608699999999996,0.250,4.35%,4614661
1985-10-21,17.750001,17.750001,17.249999,17.249999,29719200,0.255,0.500,-2.82%,837127
1985-10-18,18.25,18.375,17.750001,17.750001,57607200,0.262391,0.625,-2.74%,1578218
1985-10-17,18.25,19.125,18.25,18.25,87046400,0.269782,0.875,1.39%,1208764
1985-10-16,18.0,18.124999,18.0,18.0,72111200,0.26608699999999996,0.125,5.88%,4241953
1985-10-15,17.0,17.125,17.0,17.0,73472000,0.25130399999999997,0.125,2.26%,1657119
1985-10-14,16.625,16.625,16.625,16.625,38796800,0.245761,0.000,3.91%,1515476
1985-10-11,16.000001,16.25,16.000001,16.000001,29573600,0.23652199999999998,0.250,0.79%,232884
1985-10-10,15.875,16.000001,15.875,15.875,65436000,0.23467399999999997,0.125,5.83%,3817166
1985-10-09,15.125001000000001,15.25,15.0,15.0,20703200,0.221739,0.250,-0.83%,171116
1985-10-08,15.125001000000001,15.125001000000001,15.125001000000001,15.125001000000001,21744800,0.22358699999999998,0.000,0.83%,181223
1985-10-07,15.0,15.25,15.0,15.0,22982400,0.221739,0.250,0.00%,0
1985-10-04,15.499998999999999,15.499998999999999,15.0,15.0,17382400,0.221739,0.500,-3.23%,560700
1985-10-03,15.625,15.625,15.499998999999999,15.499998999999999,12230400,0.22913000000000003,0.125,-0.80%,97852
1985-10-02,15.75,15.875,15.625,15.625,5376000,0.23097800000000002,0.250,-0.79%,42670
1985-10-01,15.75,15.875,15.75,15.75,22086400,0.23282600000000003,0.125,0.00%,0
1985-09-30,15.875,16.000001,15.75,15.75,9161600,0.23282600000000003,0.250,-0.82%,75010
1985-09-27,15.88,16.0,15.88,15.88,250400,0.234748,0.120,0.03%,78
1985-09-26,15.875,16.000001,15.875,15.875,13372800,0.23467399999999997,0.125,0.00%,0
1985-09-25,16.5,16.5,15.875,15.875,26124000,0.23467399999999997,0.625,-3.79%,989531
1985-09-24,16.875001,17.249999,16.5,16.5,22024800,0.24391300000000002,0.750,-2.22%,489398
1985-09-23,16.875001,17.125,16.875001,16.875001,29646400,0.24945599999999998,0.250,0.75%,221142
1985-09-20,17.0,17.125,16.75,16.75,33807200,0.24760900000000002,0.375,-1.47%,497077
1985-09-19,17.0,17.0,17.0,17.0,46580800,0.25130399999999997,0.000,4.62%,2149895
1985-09-18,16.25,16.25,16.25,16.25,30021600,0.240217,0.000,6.56%,1968546
1985-09-17,15.25,15.25,15.25,15.25,45936800,0.225435,0.000,0.00%,0
1985-09-16,15.75,15.75,15.25,15.25,9245600,0.225435,0.500,-3.17%,293499
1985-09-13,16.125,16.125,15.75,15.75,17634400,0.23282600000000003,0.375,-2.33%,410067
1985-09-12,16.125,16.125,16.125,16.125,27792800,0.238369,0.000,4.03%,1120663
1985-09-11,15.499998999999999,15.625,15.499998999999999,15.499998999999999,21772800,0.22913000000000003,0.125,0.81%,177031
1985-09-10,15.375,15.625,15.375,15.375,30441600,0.227282,0.250,0.82%,249409
1985-09-09,15.25,15.375,15.25,15.25,33079200,0.225435,0.125,1.67%,551372
1985-09-06,15.0,15.0,15.0,15.0,23200800,0.221739,0.000,0.84%,194983
1985-09-05,14.875,15.0,14.875,14.875,8204000,0.21989099999999998,0.125,0.00%,0
1985-09-04,14.875,15.125001000000001,14.875,14.875,11888800,0.21989099999999998,0.250,0.85%,100762
1985-09-03,15.0,15.0,14.75,14.75,9363200,0.218043,0.250,-1.67%,156068
1985-08-30,15.0,15.0,15.0,15.0,10718400,0.221739,0.000,0.84%,90079
1985-08-29,15.25,15.25,14.875,14.875,14028000,0.21989099999999998,0.375,-2.46%,344982
1985-08-28,15.25,15.375,15.25,15.25,10236800,0.225435,0.125,0.00%,0
1985-08-27,15.25,15.25,15.25,15.25,10729600,0.225435,0.000,0.83%,88682
1985-08-26,15.125001000000001,15.125001000000001,15.125001000000001,15.125001000000001,8915200,0.22358699999999998,0.000,2.54%,226679
1985-08-23,14.875,15.0,14.75,14.75,11004000,0.218043,0.250,-0.84%,92479
1985-08-22,15.25,15.25,14.875,14.875,30828000,0.21989099999999998,0.375,-2.46%,758136
1985-08-21,15.25,15.25,15.25,15.25,19252800,0.225435,0.000,0.00%,0
1985-08-20,15.25,15.25,15.25,15.25,16738400,0.225435,0.000,1.67%,278999
1985-08-19,15.0,15.25,15.0,15.0,11967200,0.221739,0.250,2.56%,306881
1985-08-16,14.624998999999999,14.875,14.624998999999999,14.624998999999999,20938400,0.21619499999999997,0.250,0.86%,180422
1985-08-15,14.624998999999999,14.75,14.5,14.5,26297600,0.214348,0.250,-0.85%,224666
1985-08-14,15.25,15.25,14.624998999999999,14.624998999999999,72475200,0.21619499999999997,0.625,-4.10%,2970571
1985-08-13,15.25,15.499998999999999,15.25,15.25,10595200,0.225435,0.250,1.67%,176603
1985-08-12,15.25,15.25,15.0,15.0,13748000,0.221739,0.250,-1.64%,225398
1985-08-09,15.25,15.25,15.25,15.25,15237600,0.225435,0.000,0.83%,125942
1985-08-08,15.125001000000001,15.25,15.125001000000001,15.125001000000001,36943200,0.22358699999999998,0.125,1.68%,620953
1985-08-07,15.25,16.000001,14.875,14.875,37934400,0.21989099999999998,1.125,-2.46%,932900
1985-08-06,15.375,15.75,15.25,15.25,15769600,0.225435,0.500,-0.81%,128151
1985-08-05,15.75,15.875,15.375,15.375,23083200,0.227282,0.500,-2.38%,549651
1985-08-02,15.875,15.875,15.75,15.75,24354400,0.23282600000000003,0.125,-0.79%,191784
1985-08-01,15.875,16.125,15.875,15.875,12891200,0.23467399999999997,0.250,0.00%,0
1985-07-31,16.25,16.374999,15.875,15.875,20126400,0.23467399999999997,0.500,-2.31%,464416
1985-07-30,16.25,16.374999,16.25,16.25,22366400,0.240217,0.125,1.56%,349412
1985-07-29,16.625,16.625,16.000001,16.000001,19437600,0.23652199999999998,0.625,-3.76%,730726
1985-07-26,16.625,16.75,16.625,16.625,32631200,0.245761,0.125,0.00%,0
1985-07-25,16.625,16.75,16.625,16.625,78769600,0.245761,0.125,2.31%,1817934
1985-07-24,16.5,16.75,16.25,16.25,42179200,0.240217,0.500,-1.52%,639139
1985-07-23,16.875001,17.125,16.5,16.5,42173600,0.24391300000000002,0.625,-2.22%,937112
1985-07-22,17.375,17.375,16.875001,16.875001,48076000,0.24945599999999998,0.500,-2.88%,1383611
1985-07-19,17.375,17.375,17.375,17.375,28728000,0.256848,0.000,0.72%,208193
1985-07-18,17.625,17.625,17.249999,17.249999,44766400,0.255,0.375,-2.13%,952396
1985-07-17,17.625,17.875,17.625,17.625,29545600,0.26054299999999997,0.250,0.71%,211060
1985-07-16,17.750001,17.875,17.5,17.5,35840000,0.258695,0.375,-1.41%,504836
1985-07-15,17.875,18.25,17.750001,17.750001,19420800,0.262391,0.500,-0.70%,135822
1985-07-12,18.0,18.0,17.875,17.875,11760000,0.264239,0.125,-0.69%,81674
1985-07-11,18.0,18.124999,18.0,18.0,16223200,0.26608699999999996,0.125,0.00%,0
1985-07-10,18.0,18.0,18.0,18.0,26510400,0.26608699999999996,0.000,2.13%,564105
1985-07-09,17.625,17.750001,17.625,17.625,36976800,0.26054299999999997,0.125,0.00%,0
1985-07-08,17.625,17.750001,17.625,17.625,23055200,0.26054299999999997,0.125,0.00%,0
1985-07-05,17.625,17.750001,17.625,17.625,9144800,0.26054299999999997,0.125,0.71%,65326
1985-07-03,17.5,17.5,17.5,17.5,17124800,0.258695,0.000,1.45%,248141
1985-07-02,18.124999,18.25,17.249999,17.249999,19432000,0.255,1.000,-4.83%,938111
1985-07-01,18.124999,18.25,18.124999,18.124999,25860800,0.267935,0.125,0.69%,179605
1985-06-28,18.375,18.5,18.0,18.0,33936000,0.26608699999999996,0.500,-2.04%,692512
1985-06-27,18.375,18.5,18.375,18.375,48115200,0.27163000000000004,0.125,1.38%,663540
1985-06-26,18.124999,18.124999,18.124999,18.124999,33051200,0.267935,0.000,3.57%,1180514
1985-06-25,17.5,17.875,17.5,17.5,73477600,0.258695,0.375,1.45%,1064704
1985-06-24,17.249999,17.5,17.249999,17.249999,51441600,0.255,0.250,6.98%,3589079
1985-06-21,16.125,16.5,16.125,16.125,41535200,0.238369,0.375,2.38%,988848
1985-06-20,15.75,15.75,15.75,15.75,47700800,0.23282600000000003,0.000,0.80%,381642
1985-06-19,15.625,15.875,15.625,15.625,42996800,0.23097800000000002,0.250,2.46%,1057206
1985-06-18,15.25,15.499998999999999,15.25,15.25,66304000,0.225435,0.250,2.52%,1671689
1985-06-17,14.875,15.0,14.875,14.875,59085600,0.21989099999999998,0.125,0.85%,500773
1985-06-14,14.875,15.75,14.75,14.75,141416800,0.218043,1.000,-0.84%,1188489
1985-06-13,15.75,15.875,14.875,14.875,94880800,0.21989099999999998,1.000,-5.56%,5271246
1985-06-12,16.125,16.25,15.75,15.75,61997600,0.23282600000000003,0.500,-2.33%,1441683
1985-06-11,16.125,16.5,16.125,16.125,75180000,0.238369,0.375,0.00%,0
1985-06-10,16.374999,16.5,16.125,16.125,79032800,0.238369,0.375,-1.53%,1206722
1985-06-07,17.0,17.0,16.374999,16.374999,118809600,0.242065,0.625,-3.68%,4367944
1985-06-06,17.0,17.0,17.0,17.0,67799200,0.25130399999999997,0.000,0.74%,502264
1985-06-05,17.249999,17.750001,16.875001,16.875001,71601600,0.24945599999999998,0.875,-2.17%,1556703
1985-06-04,17.249999,17.375,17.249999,17.249999,100480800,0.255,0.125,7.81%,7849943
1985-06-03,17.0,17.0,16.000001,16.000001,144004000,0.23652199999999998,1.000,-7.91%,11395943
1985-05-31,17.625,18.0,17.375,17.375,92355200,0.256848,0.625,-1.42%,1309774
1985-05-30,17.625,17.875,17.625,17.625,78730400,0.26054299999999997,0.250,2.92%,2298604
1985-05-29,17.125,17.249999,17.125,17.125,61639200,0.253152,0.125,1.48%,913261
1985-05-28,17.875,17.875,16.875001,16.875001,127741600,0.24945599999999998,1.000,-6.90%,8810110
1985-05-24,19.75,19.75,18.124999,18.124999,147369600,0.267935,1.625,-8.23%,12124995
1985-05-23,20.5,20.5,19.75,19.75,59791200,0.291956,0.750,-4.24%,2536641
1985-05-22,20.749999,20.875,20.625,20.625,30139200,0.30489099999999997,0.250,-0.60%,181578
